customer_id,zip
25327,45240
25329,45241
25330,45241
25331,45241
25332,45241
25333,45242
25334,45242
25335,45242
25336,45242
25337,45242
25340,45243
25341,45243
25342,45243
25343,45244
25344,45244
25345,45244
25347,45244
25348,45245
25349,45245
25350,45245
25351,45245
25353,45246
25355,45246
25356,45246
25357,45246
25358,45247
25359,45247
25360,45247
25361,45247
25362,45247
25363,45248
25365,45248
25366,45248
25367,45248
25369,45249
25371,45249
25372,45249
25374,45251
25376,45251
25377,45251
25379,45252
25380,45252
25385,45254
25388,45255
25390,45255
25391,45255
25392,45255
25397,45262
25400,45269
25406,45274
25410,45299
25413,43001
25417,43001
25418,43003
25419,43003
25420,43003
25423,43004
25424,43004
25425,43004
25426,43004
25427,43004
25432,43005
25433,43008
25434,43008
25439,43009
25440,43009
25444,43010
25445,43010
25446,43010
25448,43011
25450,43011
25452,43011
25453,43013
25457,43013
25458,43015
25459,43015
25460,43015
25461,43015
25463,43016
25465,43016
25466,43016
25467,43016
25468,43017
25469,43017
25470,43017
25471,43017
25472,43017
25475,43018
25478,43021
25479,43021
25481,43021
25482,43021
25484,43023
25485,43023
25487,43023
25488,43025
25489,43025
25490,43025
25491,43025
25493,43026
25494,43026
25496,43026
25499,43031
25500,43031
25501,43031
25502,43031
25505,43033
25508,43035
25509,43035
25510,43035
25511,43035
25516,43036
25519,43037
25523,43040
25524,43040
25525,43040
25527,43040
25528,43041
25533,43044
25534,43044
25535,43044
25536,43044
25537,43044
25538,43045
25540,43045
25542,43045
25543,43046
25544,43046
25545,43046
25546,43046
25547,43046
25548,43050
25549,43050
25550,43050
25551,43050
25552,43050
25553,43054
25554,43054
25555,43054
25557,43054
25558,43055
25561,43055
25562,43055
25564,43056
25565,43056
25566,43056
25567,43056
25568,43060
25569,43060
25570,43060
25571,43060
25572,43060
25573,43061
25574,43061
25575,43061
25576,43061
25580,43062
25581,43062
25582,43062
25583,43064
25584,43064
25585,43064
25588,43065
25589,43065
25590,43065
25591,43065
25592,43065
25596,43066
25599,43067
25600,43067
25605,43068
25607,43068
25608,43071
25609,43071
25611,43071
25612,43071
25616,43073
25617,43073
25618,43074
25620,43074
25621,43074
25622,43074
25623,43076
25624,43076
25625,43076
25626,43076
25632,43077
25633,43078
25634,43078
25635,43078
25636,43078
25637,43078
25638,43080
25639,43080
25640,43080
25641,43080
25643,43081
25644,43081
25645,43081
25646,43081
25648,43082
25649,43082
25650,43082
25651,43082
25652,43082
25653,43084
25655,43084
25656,43084
25658,43085
25659,43085
25661,43085
25662,43085
25663,43102
25664,43102
25665,43102
25666,43102
25667,43102
25668,43103
25670,43103
25671,43103
25672,43103
25673,43105
25674,43105
25675,43105
25677,43105
25679,43107
25680,43107
25682,43107
25684,43110
25685,43110
25686,43110
25687,43110
25688,43111
25694,43112
25695,43112
25697,43112
25698,43113
25699,43113
25700,43113
25702,43113
25703,43115
25708,43116
25709,43116
25710,43116
25711,43116
25712,43116
25713,43119
25714,43119
25715,43119
25716,43119
25718,43123
25719,43123
25720,43123
25721,43123
25723,43125
25725,43125
25726,43125
25732,43126
25734,43130
25735,43130
25736,43130
25737,43130
25738,43135
25740,43135
25742,43135
25743,43136
25744,43136
25747,43136
25749,43137
25751,43137
25752,43137
25753,43138
25756,43138
25757,43138
25758,43140
25760,43140
25761,43140
25764,43143
25765,43143
25766,43143
25767,43143
25770,43144
25771,43144
25773,43145
25774,43145
25775,43145
25776,43145
25777,43145
25779,43146
25780,43146
25781,43146
25782,43146
25783,43147
25784,43147
25785,43147
25786,43147
25788,43148
25791,43148
25792,43148
25793,43149
25794,43149
25795,43149
25796,43149
25797,43149
25800,43150
25801,43150
25804,43151
25807,43151
25808,43152
25810,43152
25814,43153
25816,43153
25817,43153
25818,43154
25819,43154
25820,43154
25821,43154
25822,43154
25823,43155
25824,43155
25827,43155
25831,43156
25833,43157
25834,43157
25835,43157
25836,43157
25837,43157
25841,43158
25843,43162
25844,43162
25847,43162
25849,43164
25850,43164
25852,43164
25853,43201
25855,43201
25856,43201
25857,43201
25858,43202
25860,43202
25861,43202
25863,43203
25868,43204
25869,43204
25872,43204
25875,43205
25877,43205
25879,43206
25881,43206
25884,43207
25885,43207
25886,43207
25887,43207
25888,43209
25889,43209
25891,43209
25897,43210
25898,43211
25900,43211
25901,43211
25902,43211
25903,43212
25904,43212
25905,43212
25906,43212
25907,43212
25909,43213
25911,43213
25912,43213
25913,43214
25914,43214
25917,43214
25918,43215
25920,43215
25922,43215
25926,43217
25928,43218
25933,43219
25935,43219
25936,43219
25937,43219
25938,43220
25939,43220
25940,43220
25941,43220
25942,43220
25943,43221
25944,43221
25945,43221
25946,43221
25947,43221
25948,43222
25950,43222
25952,43222
25953,43223
25955,43223
25956,43223
25958,43224
25959,43224
25961,43224
25962,43224
25963,43227
25964,43227
25966,43227
25967,43227
25968,43228
25969,43228
25970,43228
25971,43228
25972,43228
25973,43229
25975,43229
25976,43229
25977,43229
25979,43230
25980,43230
25981,43230
25982,43230
25984,43231
25985,43231
25987,43231
25989,43232
25991,43232
25992,43232
25993,43235
25994,43235
25995,43235
25996,43235
25997,43235
25998,43240
25999,43240
26000,43240
26001,43240
26013,43311
26014,43311
26015,43311
26016,43311
26017,43311
26021,43319
26022,43319
26028,43342
26029,43342
26030,43342
26031,43342
26032,43342
26033,43344
26036,43344
26037,43344
26039,43356
26040,43356
26041,43356
26042,43356
26043,43357
26044,43357
26045,43357
26046,43357
26049,43358
26050,43358
26051,43358
26052,43358
26053,43360
26054,43360
26055,43360
26056,43360
26057,43360
26058,43701
26059,43701
26061,43701
26062,43701
26063,43713
26065,43713
26066,43713
26067,43713
26068,43716
26069,43716
26071,43716
26072,43716
26074,43718
26076,43718
26077,43718
26078,43719
26079,43719
26080,43719
26081,43719
26082,43719
26088,43721
26091,43721
26098,43723
26100,43723
26101,43723
26102,43723
26103,43724
26104,43724
26105,43724
26106,43724
26107,43724
26108,43725
26109,43725
26110,43725
26111,43725
26112,43725
26113,43727
26115,43727
26117,43727
26119,43728
26120,43728
26121,43728
26126,43730
26130,43731
26131,43731
26132,43731
26133,43732
26136,43732
26139,43734
26141,43734
26144,43735
26147,43735
26155,43739
26161,43740
26165,43746
26166,43746
26169,43747
26170,43747
26171,43747
26172,43747
26174,43748
26175,43748
26176,43748
26177,43748
26178,43750
26183,43754
26184,43754
26186,43754
26191,43755
26193,43756
26194,43756
26195,43756
26196,43756
26197,43756
26204,43758
26205,43758
26206,43758
26208,43759
26209,43759
26210,43759
26211,43759
26212,43759
26213,43760
26214,43760
26215,43760
26216,43760
26217,43760
26218,43762
26219,43762
26221,43762
26222,43762
26223,43764
26224,43764
26225,43764
26226,43764
26227,43764
26228,43766
26229,43766
26231,43766
26234,43767
26235,43767
26236,43767
26240,43771
26241,43771
26243,43772
26244,43772
26257,43777
26259,43778
26260,43778
26262,43778
26264,43779
26267,43779
26270,43780
26271,43780
26273,43782
26274,43782
26277,43782
26278,43783
26280,43783
26281,43783
26283,43787
26284,43787
26286,43787
26287,43787
26288,43789
26293,43793
26295,43793
26297,43793
26300,43802
26302,43802
26305,43811
26308,43821
26309,43821
26310,43821
26311,43821
26313,43822
26314,43822
26315,43822
26316,43822
26318,43830
26321,43830
26326,43842
26330,43843
26335,43844
26338,43902
26346,43905
26348,43906
26349,43906
26350,43906
26351,43906
26352,43906
26353,43909
26358,43912
26359,43912
26360,43912
26361,43912
26362,43912
26363,43915
26364,43915
26365,43915
26366,43915
26368,43916
26369,43916
26370,43916
26371,43916
26378,43928
26383,43931
26388,43933
26389,43933
26390,43933
26391,43933
26392,43933
26395,43934
26398,43935
26399,43935
26401,43935
26402,43935
26403,43940
26405,43940
26408,43942
26410,43942
26411,43942
26412,43942
26413,43946
26414,43946
26416,43946
26417,43946
26418,43947
26419,43947
26420,43947
26421,43947
26422,43947
26423,43950
26425,43950
26426,43950
26427,43950
26432,43967
26433,43977
26434,43977
26435,43977
26436,43977
26438,43983
26443,43985
26444,43985
26445,43985
26449,45123
26450,45123
26451,45123
26452,45123
26453,45323
26454,45323
26455,45323
26456,45323
26457,45323
26458,45368
26459,45368
26461,45368
26463,45369
26473,45502
26474,45502
26475,45502
26476,45502
26477,45502
26478,45503
26479,45503
26483,45504
26484,45504
26486,45504
26488,45505
26490,45505
26491,45505
26492,45505
26493,45506
26494,45506
26495,45506
26497,45506
26498,45601
26500,45601
26501,45601
26502,45601
26503,45612
26504,45612
26505,45612
26508,45613
26510,45613
26512,45613
26513,45614
26515,45614
26516,45614
26517,45614
26518,45619
26521,45619
26522,45619
26524,45620
26525,45620
26527,45620
26529,45621
26535,45623
26536,45623
26537,45623
26538,45628
26539,45628
26540,45628
26541,45628
26542,45628
26543,45629
26544,45629
26549,45630
26553,45631
26555,45631
26557,45631
26559,45634
26560,45634
26563,45636
26566,45636
26569,45638
26571,45638
26573,45640
26574,45640
26575,45640
26581,45642
26585,45644
26586,45644
26588,45645
26589,45645
26590,45645
26592,45645
26595,45646
26596,45646
26598,45647
26599,45647
26600,45647
26601,45647
26603,45648
26605,45648
26607,45648
26608,45651
26609,45651
26610,45651
26612,45651
26613,45652
26615,45652
26617,45652
26618,45653
26619,45653
26620,45653
26621,45653
26622,45653
26623,45654
26624,45654
26627,45654
26628,45656
26629,45656
26630,45656
26631,45656
26632,45656
26633,45657
26636,45657
26640,45658
26641,45658
26642,45658
26643,45659
26644,45659
26645,45659
26648,45660
26649,45660
26650,45660
26651,45660
26652,45660
26653,45661
26655,45661
26656,45661
26658,45662
26659,45662
26660,45662
26661,45662
26662,45662
26663,45663
26664,45663
26665,45663
26666,45663
26668,45669
26669,45669
26670,45669
26671,45669
26672,45669
26673,45672
26674,45672
26676,45672
26677,45672
26678,45677
26682,45677
26685,45678
26687,45678
26688,45680
26691,45680
26693,45681
26694,45681
26695,45681
26699,45682
26700,45682
26702,45682
26703,45684
26704,45684
26713,45686
26714,45686
26718,45688
26721,45688
26723,45690
26724,45690
26725,45690
26727,45690
26728,45692
26730,45692
26731,45692
26732,45692
26733,45694
26735,45694
26736,45694
26737,45694
26743,45696
26744,45696
26745,45696
26747,45696
26748,45701
26749,45701
26750,45701
26751,45701
26752,45701
26753,45710
26754,45710
26756,45710
26757,45710
26761,45711
26762,45711
26763,45714
26765,45714
26766,45714
26767,45714
26768,45715
26769,45715
26770,45715
26771,45715
26772,45715
26774,45716
26775,45716
26776,45716
26778,45719
26779,45719
26780,45719
26784,45723
26785,45723
26786,45723
26787,45723
26788,45724
26789,45724
26790,45724
26791,45724
26792,45724
26795,45727
26799,45729
26802,45729
26803,45732
26804,45732
26805,45732
26806,45732
26807,45732
26812,45734
26813,45735
26814,45735
26816,45735
26817,45735
26818,45741
26823,45742
26824,45742
26825,45742
26826,45742
26827,45742
26832,45743
26834,45744
26835,45744
26836,45744
26839,45745
26841,45745
26847,45746
26848,45750
26850,45750
26851,45750
26852,45750
26853,45760
26854,45760
26855,45760
26859,45761
26860,45761
26862,45761
26863,45764
26864,45764
26865,45764
26866,45764
26867,45764
26869,45766
26872,45766
26873,45767
26874,45767
26876,45767
26877,45767
26878,45768
26879,45768
26880,45768
26881,45768
26882,45768
26883,45769
26886,45769
26887,45769
26889,45770
26893,45771
26894,45771
26896,45771
26897,45771
26899,45772
26901,45772
26903,45775
26904,45775
26905,45775
26906,45775
26907,45775
26909,45776
26910,45776
26913,45778
26915,45778
26918,45779
26920,45779
26922,45779
26925,45780
26926,45780
26929,45782
26937,45783
26938,45784
26939,45784
26940,45784
26941,45784
26942,45784
26943,45786
26944,45786
26945,45786
26946,45786
26949,45787
26950,45787
26954,45788
26955,45788
26956,45788
26960,43014
26963,43019
26964,43019
26965,43019
26968,43022
26971,43022
26973,43028
26974,43028
26975,43028
26976,43028
26977,43028
26982,43301
26983,43302
26984,43302
26985,43302
26986,43302
26987,43302
26988,43314
26990,43314
26991,43314
26994,43315
26995,43315
26996,43315
26998,43316
26999,43316
27000,43316
27001,43316
27002,43316
27005,43317
27013,43321
27015,43321
27022,43322
27029,43326
27030,43326
27037,43330
27038,43332
27039,43332
27042,43332
27043,43334
27045,43334
27047,43334
27050,43337
27051,43337
27055,43338
27056,43338
27059,43340
27060,43340
27061,43340
27062,43340
27064,43341
27065,43341
27066,43341
27067,43341
27078,43351
27079,43351
27080,43351
27082,43351
27084,43359
27085,43359
27088,43402
27090,43402
27092,43402
27094,43406
27097,43406
27099,43407
27104,43410
27105,43410
27106,43410
27107,43410
27109,43412
27110,43412
27111,43412
27115,43413
27117,43413
27121,43414
27123,43416
27125,43416
27126,43416
27127,43416
27128,43420
27129,43420
27130,43420
27131,43420
27132,43420
27133,43430
27134,43430
27135,43430
27136,43430
27137,43430
27138,43431
27139,43431
27141,43431
27142,43431
27144,43432
27145,43432
27148,43433
27154,43435
27157,43435
27158,43438
27163,43440
27164,43440
27165,43440
27166,43440
27167,43440
27168,43442
27170,43442
27171,43442
27172,43442
27174,43443
27175,43443
27176,43443
27180,43445
27182,43445
27183,43447
27186,43447
27187,43447
27188,43449
27189,43449
27190,43449
27191,43449
27192,43449
27193,43450
27194,43450
27195,43450
27196,43450
27200,43451
27201,43451
27203,43452
27204,43452
27207,43452
27208,43456
27209,43456
27210,43456
27214,43457
27215,43457
27216,43457
27223,43460
27224,43460
27225,43460
27227,43460
27232,43462
27238,43464
27239,43464
27242,43464
27243,43465
27244,43465
27245,43465
27248,43466
27250,43466
27251,43466
27257,43468
27258,43469
27261,43469
27262,43469
27265,43501
27268,43502
27269,43502
27271,43502
27272,43502
27274,43504
27275,43504
27276,43504
27282,43505
27283,43506
27285,43506
27286,43506
27287,43506
27290,43510
27294,43512
27295,43512
27296,43512
27297,43512
27299,43515
27300,43515
27302,43515
27303,43517
27304,43517
27305,43517
27308,43518
27309,43518
27310,43518
27311,43518
27312,43518
27314,43521
27315,43521
27317,43521
27318,43522
27319,43522
27320,43522
27321,43522
27322,43522
27324,43523
27325,43523
27328,43525
27333,43527
27334,43527
27339,43528
27340,43528
27342,43528
27346,43531
27348,43532
27349,43532
27350,43532
27351,43532
27353,43533
27354,43533
27355,43533
27356,43533
27357,43533
27360,43534
27362,43534
27364,43535
27365,43535
27367,43535
27368,43537
27369,43537
27370,43537
27372,43537
27373,43540
27376,43540
27378,43542
27380,43542
27382,43542
27383,43543
27385,43543
27386,43543
27387,43543
27388,43545
27389,43545
27390,43545
27391,43545
27392,43545
27394,43547
27398,43548
27404,43549
27405,43549
27407,43549
27411,43550
27413,43551
27414,43551
27415,43551
27416,43551
27419,43553
27423,43554
27428,43555
27429,43555
27433,43556
27435,43556
27437,43556
27438,43557
27439,43557
27440,43557
27441,43557
27443,43558
27444,43558
27445,43558
27446,43558
27447,43558
27448,43560
27449,43560
27450,43560
27451,43560
27452,43560
27457,43565
27460,43566
27461,43566
27462,43566
27463,43567
27464,43567
27465,43567
27466,43567
27467,43567
27468,43569
27469,43569
27471,43569
27472,43569
27473,43570
27476,43570
27480,43571
27481,43571
27482,43571
27487,43601
27489,43604
27493,43605
27494,43605
27495,43605
27496,43605
27498,43606
27499,43606
27500,43606
27501,43606
27502,43606
27503,43607
27504,43607
27505,43607
27507,43607
27508,43608
27510,43608
27512,43608
27513,43609
27514,43609
27515,43609
27516,43609
27517,43609
27518,43611
27521,43611
27522,43611
27524,43612
27525,43612
27526,43612
27527,43612
27528,43613
27529,43613
27531,43613
27532,43613
27533,43614
27534,43614
27535,43614
27536,43614
27537,43614
27539,43615
27540,43615
27541,43615
27543,43616
27544,43616
27545,43616
27546,43616
27547,43616
27549,43617
27550,43617
27551,43617
27552,43617
27553,43618
27554,43618
27555,43618
27556,43618
27559,43619
27560,43619
27561,43619
27562,43619
27563,43620
27564,43620
27566,43620
27568,43623
27569,43623
27571,43623
27572,43623
27581,43667
27582,43667
27588,43749
27590,43749
27595,43804
27597,43804
27598,43812
27599,43812
27600,43812
27601,43812
27602,43812
27604,43824
27605,43824
27606,43824
27608,43832
27609,43832
27610,43832
27611,43832
27612,43832
27613,43836
27618,43837
27620,43837
27621,43837
27624,43840
27625,43840
27626,43840
27627,43840
27628,43845
27629,43845
27630,43845
27631,43845
27633,43973
27635,43973
27636,43973
27637,43973
27638,44001
27640,44001
27641,44001
27642,44001
27643,44004
27644,44004
27646,44004
27647,44004
27648,44005
27649,44005
27651,44005
27652,44005
27653,44010
27658,44011
27660,44011
27661,44011
27663,44012
27664,44012
27665,44012
27666,44012
27670,44017
27671,44017
27673,44021
27674,44021
27675,44021
27676,44021
27677,44021
27678,44022
27679,44022
27680,44022
27681,44022
27682,44022
27683,44023
27686,44023
27688,44024
27689,44024
27690,44024
27692,44024
27695,44026
27697,44026
27699,44028
27701,44028
27702,44028
27703,44035
27704,44035
27705,44035
27706,44035
27707,44035
27709,44039
27710,44039
27711,44039
27712,44039
27715,44040
27719,44041
27720,44041
27721,44041
27722,44041
27724,44044
27725,44044
27726,44044
27727,44044
27728,44045
27734,44046
27736,44046
27737,44046
27739,44050
27741,44050
27743,44052
27744,44052
27745,44052
27746,44052
27747,44052
27748,44053
27749,44053
27750,44053
27751,44053
27752,44053
27753,44054
27754,44054
27755,44054
27756,44054
27757,44054
27758,44055
27760,44055
27762,44055
27763,44056
27764,44056
27765,44056
27766,44056
27767,44056
27770,44057
27771,44057
27773,44060
27774,44060
27775,44060
27784,44062
27785,44062
27786,44062
27790,44064
27791,44064
27792,44064
27793,44065
27794,44065
27795,44065
27796,44065
27797,44065
27798,44067
27800,44067
27801,44067
27802,44067
27803,44070
27804,44070
27808,44072
27809,44072
27810,44072
27811,44072
27813,44074
27815,44074
27816,44074
27818,44076
27819,44076
27821,44076
27822,44076
27823,44077
27825,44077
27826,44077
27827,44077
27833,44081
27834,44081
27835,44081
27837,44081
27838,44084
27839,44084
27840,44084
27841,44084
27842,44084
27843,44085
27845,44085
27846,44085
27847,44085
27848,44086
27849,44086
27850,44086
27851,44086
27852,44086
27853,44087
27854,44087
27856,44087
27857,44087
27862,44088
27864,44089
27866,44089
27867,44089
27868,44090
27869,44090
27871,44090
27873,44092
27874,44092
27875,44092
27876,44092
27877,44092
27878,44094
27879,44094
27880,44094
27881,44094
27882,44094
27883,44095
27884,44095
27885,44095
27887,44095
27891,44096
27895,44099
27900,44101
27903,44102
27904,44102
27905,44102
27906,44102
27907,44102
27908,44103
27909,44103
27910,44103
27911,44103
27912,44103
27913,44104
27914,44104
27916,44104
27917,44104
27918,44105
27919,44105
27920,44105
27921,44105
27923,44106
27925,44106
27927,44106
27928,44107
27929,44107
27930,44107
27933,44108
27936,44108
27937,44108
27938,44109
27939,44109
27940,44109
27941,44109
27942,44109
27943,44110
27944,44110
27947,44110
27948,44111
27949,44111
27951,44111
27952,44111
27955,44112
27956,44112
27957,44112
27958,44113
27959,44113
27960,44113
27962,44113
27964,44114
27966,44114
27967,44114
27969,44115
27970,44115
27971,44115
27972,44115
27973,44116
27974,44116
27976,44116
27980,44117
27983,44118
27984,44118
27986,44118
27987,44118
27988,44119
27990,44119
27991,44119
27992,44119
27994,44120
27997,44120
27998,44121
27999,44121
28000,44121
28001,44121
28002,44121
28003,44122
28004,44122
28005,44122
28006,44122
28007,44122
28008,44123
28010,44123
28011,44123
28013,44124
28014,44124
28015,44124
28016,44124
28017,44124
28018,44125
28019,44125
28020,44125
28021,44125
28022,44125
28023,44126
28024,44126
28025,44126
28026,44126
28027,44126
28028,44127
28033,44128
28034,44128
28037,44128
28038,44129
28040,44129
28041,44129
28042,44129
28044,44130
28045,44130
28046,44130
28048,44131
28049,44131
28050,44131
28051,44131
28052,44131
28053,44132
28054,44132
28055,44132
28056,44132
28062,44133
28063,44134
28064,44134
28065,44134
28067,44134
28068,44135
28069,44135
28071,44135
28072,44135
28073,44136
28074,44136
28075,44136
28076,44136
28077,44136
28078,44137
28079,44137
28080,44137
28081,44137
28083,44138
28084,44138
28085,44138
28086,44138
28088,44139
28089,44139
28090,44139
28093,44140
28094,44140
28095,44140
28096,44140
28097,44140
28098,44141
28100,44141
28101,44141
28103,44142
28104,44142
28105,44142
28106,44142
28108,44143
28109,44143
28110,44143
28111,44143
28112,44143
28113,44144
28115,44144
28116,44144
28117,44144
28119,44145
28121,44145
28122,44145
28123,44146
28124,44146
28125,44146
28126,44146
28127,44146
28128,44147
28129,44147
28130,44147
28131,44147
28133,44149
28134,44149
28135,44149
28136,44149
28137,44149
28138,44201
28139,44201
28141,44201
28142,44201
28143,44202
28146,44202
28147,44202
28148,44203
28149,44203
28150,44203
28151,44203
28152,44203
28153,44210
28154,44210
28155,44210
28161,44211
28164,44212
28165,44212
28166,44212
28167,44212
28170,44214
28171,44214
28173,44215
28175,44215
28176,44215
28177,44215
28178,44216
28179,44216
28180,44216
28182,44216
28183,44217
28184,44217
28185,44217
28186,44217
28187,44217
28188,44221
28189,44221
28190,44221
28191,44221
28192,44221
28193,44223
28195,44223
28197,44223
28198,44224
28199,44224
28200,44224
28201,44224
28202,44224
28203,44230
28204,44230
28205,44230
28206,44230
28207,44230
28208,44231
28209,44231
28210,44231
28212,44231
28213,44232
28217,44232
28219,44233
28222,44233
28223,44234
28224,44234
28225,44234
28227,44234
28228,44235
28230,44235
28233,44236
28234,44236
28235,44236
28236,44236
28237,44236
28238,44240
28239,44240
28240,44240
28241,44240
28242,44240
28243,44241
28244,44241
28245,44241
28247,44241
28255,44251
28258,44253
28259,44253
28260,44253
28261,44253
28262,44253
28263,44254
28265,44254
28266,44254
28267,44254
28269,44255
28270,44255
28271,44255
28272,44255
28273,44256
28275,44256
28276,44256
28277,44256
28278,44260
28279,44260
28280,44260
28281,44260
28282,44260
28283,44262
28284,44262
28285,44262
28286,44262
28288,44264
28289,44264
28290,44264
28291,44264
28292,44264
28294,44265
28298,44266
28299,44266
28300,44266
28301,44266
28302,44266
28303,44270
28304,44270
28305,44270
28306,44270
28307,44270
28308,44272
28309,44272
28310,44272
28311,44272
28312,44272
28313,44273
28314,44273
28315,44273
28316,44273
28318,44275
28319,44275
28320,44275
28321,44275
28324,44276
28327,44276
28328,44278
28329,44278
28330,44278
28332,44278
28333,44280
28335,44280
28337,44280
28338,44281
28340,44281
28342,44281
28349,44286
28352,44286
28353,44287
28354,44287
28355,44287
28356,44287
28358,44288
28359,44288
28360,44288
28361,44288
28362,44288
28363,44301
28364,44301
28365,44301
28366,44301
28367,44301
28372,44302
28373,44303
28374,44303
28376,44303
28381,44304
28384,44305
28386,44305
28387,44305
28388,44306
28389,44306
28390,44306
28391,44306
28392,44306
28396,44307
28397,44307
28400,44308
28408,44310
28410,44310
28411,44310
28412,44310
28415,44311
28416,44311
28418,44312
28419,44312
28420,44312
28421,44312
28423,44313
28424,44313
28425,44313
28426,44313
28428,44314
28429,44314
28432,44314
28435,44316
28438,44319
28440,44319
28441,44319
28442,44319
28443,44320
28444,44320
28445,44320
28446,44320
28447,44320
28448,44321
28449,44321
28450,44321
28451,44321
28452,44321
28454,44325
28458,44333
28460,44333
28461,44333
28462,44333
28463,44399
28464,44399
28469,44401
28470,44401
28471,44401
28472,44401
28473,44402
28475,44402
28477,44402
28478,44403
28479,44403
28480,44403
28481,44403
28482,44403
28483,44404
28484,44404
28485,44404
28486,44404
28487,44404
28488,44405
28490,44405
28492,44405
28494,44406
28495,44406
28496,44406
28499,44408
28500,44408
28501,44408
28502,44408
28505,44410
28506,44410
28508,44411
28509,44411
28511,44411
28512,44411
28513,44412
28514,44412
28515,44412
28517,44412
28518,44415
28519,44415
28520,44415
28523,44417
28527,44417
28528,44418
28531,44418
28532,44418
28533,44420
28534,44420
28535,44420
28538,44423
28539,44423
28540,44423
28542,44423
28548,44425
28549,44425
28550,44425
28552,44425
28553,44427
28555,44427
28557,44427
28558,44428
28559,44428
28560,44428
28561,44428
28562,44428
28563,44429
28567,44429
28568,44430
28569,44430
28570,44430
28571,44430
28572,44430
28575,44431
28576,44431
28577,44431
28578,44432
28579,44432
28580,44432
28581,44432
28582,44432
28583,44436
28586,44436
28587,44436
28589,44437
28590,44437
28592,44437
28594,44438
28595,44438
28596,44438
28597,44438
28599,44440
28600,44440
28602,44440
28603,44444
28604,44444
28605,44444
28606,44444
28607,44444
28609,44446
28610,44446
28611,44446
28612,44446
28614,44449
28616,44449
28617,44449
28620,44450
28621,44450
28622,44450
28623,44451
28626,44451
28627,44451
28629,44452
28630,44452
28632,44452
28633,44460
28634,44460
28635,44460
28636,44460
28637,44460
28638,44470
28639,44470
28640,44470
28642,44470
28643,44471
28644,44471
28645,44471
28646,44471
28647,44471
28648,44473
28650,44473
28653,44481
28654,44481
28655,44481
28656,44481
28657,44481
28660,44482
28663,44483
28664,44483
28666,44483
28667,44483
28668,44484
28669,44484
28670,44484
28671,44484
28672,44484
28673,44485
28674,44485
28675,44485
28676,44485
28677,44485
28681,44490
28684,44491
28685,44491
28686,44491
28692,44492
28694,44493
28697,44493
28698,44502
28699,44502
28700,44502
28701,44502
28702,44502
28706,44503
28707,44503
28713,44505
28714,44505
28715,44505
28716,44505
28717,44505
28719,44506
28723,44507
28724,44507
28726,44507
28727,44507
28730,44509
28734,44511
28735,44511
28736,44511
28738,44512
28739,44512
28740,44512
28741,44512
28742,44512
28743,44514
28744,44514
28746,44514
28747,44514
28748,44515
28749,44515
28750,44515
28752,44515
28753,44601
28754,44601
28755,44601
28756,44601
28757,44601
28758,44606
28762,44606
28763,44608
28764,44608
28765,44608
28766,44608
28768,44609
28771,44609
28772,44609
28775,44610
28779,44611
28780,44611
28782,44611
28785,44612
28787,44612
28789,44613
28790,44613
28791,44613
28792,44613
28794,44614
28795,44614
28796,44614
28798,44618
28800,44618
28801,44618
28802,44618
28803,44619
28806,44619
28810,44620
28811,44620
28812,44620
28813,44621
28814,44621
28815,44621
28816,44621
28817,44621
28819,44622
28820,44622
28821,44622
28822,44622
28824,44624
28825,44624
28826,44624
28827,44624
28828,44625
28829,44625
28830,44625
28831,44625
28832,44625
28833,44626
28834,44626
28835,44626
28836,44626
28837,44626
28839,44627
28841,44627
28842,44627
28843,44628
28848,44629
28849,44629
28851,44629
28853,44632
28854,44632
28855,44632
28856,44632
28858,44633
28861,44633
28863,44634
28864,44634
28867,44634
28868,44637
28869,44637
28870,44637
28871,44637
28872,44637
28875,44638
28876,44638
28877,44638
28878,44641
28879,44641
28880,44641
28882,44641
28883,44643
28885,44643
28887,44643
28889,44644
28890,44644
28891,44644
28892,44644
28893,44645
28894,44645
28895,44645
28896,44645
28898,44646
28899,44646
28900,44646
28901,44646
28903,44647
28904,44647
28906,44647
28907,44647
28913,44654
28914,44654
28916,44654
28917,44654
28918,44656
28920,44656
28924,44657
28925,44657
28926,44657
28927,44657
28928,44659
28931,44659
28933,44662
28937,44662
28938,44663
28940,44663
28941,44663
28942,44663
28943,44666
28944,44666
28945,44666
28946,44666
28947,44666
28948,44667
28949,44667
28950,44667
28952,44667
28953,44669
28954,44669
28955,44669
28956,44669
28965,44671
28966,44671
28967,44671
28968,44672
28969,44672
28970,44672
28971,44672
28973,44675
28974,44675
28976,44675
28977,44675
28978,44676
28979,44676
28980,44676
28981,44676
28982,44676
28983,44677
28985,44677
28995,44679
28998,44680
28999,44680
29000,44680
29001,44680
29002,44680
29003,44681
29004,44681
29005,44681
29006,44681
29007,44681
29008,44682
29009,44682
29010,44682
29013,44683
29014,44683
29016,44683
29017,44683
29018,44685
29019,44685
29020,44685
29021,44685
29022,44685
29026,44687
29028,44688
29029,44688
29030,44688
29031,44688
29034,44689
29043,44691
29044,44691
29049,44695
29050,44695
29051,44695
29052,44695
29053,44697
29062,44699
29067,44701
29068,44703
29071,44703
29073,44704
29074,44704
29075,44704
29078,44705
29079,44705
29080,44705
29081,44705
29084,44706
29086,44706
29087,44706
29088,44707
29089,44707
29090,44707
29091,44707
29093,44708
29094,44708
29095,44708
29096,44708
