product_id,product_name,category_id,segment_id,size,color,price,cogs
389,UrbanVN RS-08,4,6,M,yellow,4632.0645129469785,4400.4612872996295
390,NamStyle YY-27,2,8,S,green,4283.37,4069.2015
391,HanoiStreet RP-12,4,1,S,white,41.479017404980375,25.821757084684688
392,PhoenixWear UE-20,5,5,XL,silver,6928.53,6582.103499999999
393,SaigonFlex UC-18,5,4,M,blue,10584.532361623616,10055.305743542434
394,SaigonFlex UM-16,5,3,XL,black,22.925052456218573,14.278155394319832
395,SaigonFlex UM-01,5,3,S,green,11028.42869470343,10091.01225565364
396,HanoiStreet UE-10,5,5,M,black,4913.37,3388.259952
397,DragonWear UR-18,5,7,XL,silver,44.86184643545983,27.9829459342423
398,UrbanVN RP-12,4,1,M,silver,3441.0957085020245,3269.040923076924
399,VietMode RP-86,4,1,L,white,4564.0675862068965,3732.950878758621
400,IndigoViet UM-07,5,3,M,purple,12837.05181818182,7742.025951545455
401,VietMode RP-02,4,1,L,red,1233.54,706.9417740000001
402,VietMode MA-22,1,2,L,green,8311.691612903225,6208.83363483871
403,HanoiStreet UR-06,5,7,S,red,7496.37,4533.054939
404,BambooCraft UC-25,5,4,L,green,8808.87,7972.027350000001
405,VietMode MA-20,1,2,S,white,60.9010021903396,38.01870835212474
406,VietMotion RP-61,4,1,S,white,41.7136682497843,24.73990745888133
407,SaigonFlex UM-57,5,3,S,orange,13107.434516129031,7168.455936870969
408,HanoiStreet UR-37,5,7,XL,black,20.10335521420072,12.223013276912614
409,BambooCraft UM-07,5,3,M,yellow,11339.37,7381.929870000001
410,SaigonCore RP-11,4,1,L,orange,3464.37,2540.422521
411,NamStyle YY-09,2,8,L,pink,1898.7033333333327,1803.7681666666665
412,LotusWear UE-50,5,5,M,yellow,45.4409090092245,28.00828205880248
413,HanoiStreet UR-14,5,7,S,pink,27.385724542743347,15.665965957215796
414,VietMode RP-32,4,1,S,red,2933.641534090909,2571.336804630682
415,SaigonFlex UC-43,5,4,L,pink,9414.213956043955,6648.317895758242
416,VietMode RP-23,4,1,XL,black,4093.74,2673.21222
417,SaigonFlex UC-02,5,4,M,silver,10938.358303886926,8362.374923321555
418,MekongFit UC-11,5,4,M,yellow,20.32115659247737,11.539459529498265
419,UrbanVN UE-25,5,5,M,purple,47.75868079133171,26.35510588030915
420,SaigonFlex UC-57,5,4,S,orange,3023.37,1991.191482
421,HanoiStreet UC-02,5,4,XL,yellow,4494.106487018096,4269.401162667191
422,DragonWear MA-36,1,2,S,green,5604.936206896552,3526.0653677586206
423,HanoiStreet UE-41,5,5,S,orange,29.38243538174741,17.75179269124272
424,MekongFit RP-22,4,1,S,green,3114.1088059701488,2258.663116970149
425,DragonWear RP-07,4,1,S,orange,4094.37,3531.803562
426,MekongFit UM-15,5,3,L,pink,2691.99,1457.981784
427,HanoiStreet RP-76,4,1,S,pink,3820.797597955707,2436.1405484565585
428,MekongFit RP-35,4,1,M,yellow,4610.969999999999,2548.022022
429,VietMode RP-55,4,1,XL,blue,3275.37,2244.283524
430,HanoiStreet UC-47,5,4,S,white,34.617835837670064,19.5803762088434
431,VietMode RS-28,4,6,L,red,5246.28743119266,4392.716466137615
432,DragonWear UR-36,5,7,M,purple,8309.284615384617,7893.820384615386
433,NamStyle YY-07,2,8,S,green,2204.37,2094.1515
434,SaigonFlex UC-27,5,4,L,orange,11109.750837988828,10554.263296089386
435,LotusWear UR-33,5,7,M,black,9446.85,5966.63046
436,HanoiStreet MA-06,1,2,XL,yellow,2843.993622047244,1924.53048403937
437,VietMode RS-05,4,6,XL,silver,4426.664117647058,3156.6541822941176
438,SaigonFlex UC-55,5,4,L,red,10658.332964467008,10125.416316243656
439,VietMode RP-19,4,1,XL,silver,40.14121824045173,25.57298046060988
440,HanoiStreet UC-62,5,4,XL,yellow,9245.030869565218,5388.9284938695655
441,VietMode MP-09,1,1,M,black,4786.74,4467.943116
442,NamStyle YY-24,2,8,M,blue,1353.87,1286.1764999999998
443,BambooCraft UC-03,5,4,S,white,10289.225985037408,8385.719177805486
444,VietMode MA-11,1,2,XL,purple,9196.74,8009.440866
445,LotusWear UR-13,5,7,M,black,5036.85,3089.60379
446,HanoiStreet RP-81,4,1,M,blue,1012.756364088948,643.5053937421175
447,VietMode MA-42,1,2,L,green,10583.37,8359.803963
448,VietMotion MA-12,1,2,L,pink,26.05586643333778,14.929893188018678
449,DragonWear RP-18,4,1,XL,blue,4800.533684210526,4293.117273789474
450,UrbanVN UR-32,5,7,M,yellow,2519.37,2246.270292
451,VietMode RP-06,4,1,L,white,4678.334594594594,4444.417864864864
452,HanoiStreet UC-04,5,4,M,black,11339.37,9661.14324
453,SaigonFlex UC-38,5,4,M,blue,27.486860722153324,16.36372210394695
454,SaigonCore RS-01,4,6,L,green,23.11852239383696,14.72331573262907
455,SaigonFlex UC-03,5,4,L,pink,12105.45,11500.1775
456,DragonWear UR-22,5,7,XL,black,30.12250471383129,16.90015329196289
457,SaigonFlex UM-01,5,3,S,green,11338.433980634749,10771.51228160301
458,SaigonFlex UE-15,5,5,XL,silver,6485.85,5394.2814450000005
459,LotusWear UR-12,5,7,S,red,5537.754000000001,5115.2233698
460,SaigonCore UE-29,5,5,L,white,38.20036339802935,24.19966371468973
461,HanoiStreet UM-01,5,3,M,silver,4913.37,3947.892795
462,UrbanVN RP-06,4,1,XL,black,13.67467902538131,8.840842303475455
463,VietMode RS-43,4,6,M,purple,5118.753298429319,4862.815633507853
464,MekongFit UE-33,5,5,M,silver,5291.37,3505.003488
465,LotusWear UE-31,5,5,L,red,11336.85,10173.68919
466,VietMode RP-87,4,1,XL,purple,4629.24,3204.359928
467,VietMode RP-10,4,1,L,pink,3778.74,2748.277602
468,IndigoViet UM-04,5,3,L,orange,16231.71508474576,15420.129330508473
469,PhoenixWear UR-14,5,7,L,pink,5385.87,4297.92426
470,SaigonFlex UE-05,5,5,M,silver,8186.85,6897.421125000001
471,VietMode RS-61,4,6,XL,blue,33.585869260565445,21.47754761557352
472,HanoiStreet MA-10,1,2,XL,blue,22.17550395365064,13.904944448459702
473,VietMotion UC-12,5,4,S,white,42.29506935456758,25.72826647079302
474,HanoiStreet YY-18,2,8,M,silver,3407.941498530852,1959.907155805093
475,LotusWear UE-64,5,5,XL,blue,58.03914660691861,36.17331656881759
476,VietMode RP-70,4,1,L,pink,4030.7399999999993,3829.202999999999
477,VietMotion YY-07,2,8,L,pink,43.57225453874576,28.26385136207968
478,VietMotion RS-06,4,6,M,blue,31.632468013791154,20.31072641674495
479,SaigonFlex UC-17,5,4,S,orange,11588.85,11009.4075
480,SaigonFlex UC-09,5,4,S,white,10607.752256033578,8623.041808929696
481,SaigonFlex UC-72,5,4,XL,silver,11408.04,7676.470116
482,VietMode RP-58,4,1,L,green,2802.24,1524.138336
483,UrbanVN YY-04,2,8,S,red,4801.846595744681,2893.1125739361705
484,PhoenixWear UE-21,5,5,S,pink,5039.37,4227.527493
485,MekongFit RP-05,4,1,XL,yellow,1979.360663900415,1058.3641469875515
486,LotusWear UE-74,5,5,M,blue,20786.85,15267.941325
487,HanoiStreet MA-18,1,2,XL,black,2900.2151612903226,2181.5418443225803
488,MekongFit UE-03,5,5,XL,silver,3123.1200000000003,1696.166472
489,IndigoViet UM-03,5,3,M,black,18386.83451612903,15661.90564083871
490,VietMotion RS-01,4,6,S,pink,27.44900004772441,16.815862190083102
491,UrbanVN UR-36,5,7,M,blue,42.2729797847311,26.125296591141566
492,SaigonFlex UM-80,5,3,XL,purple,12606.228520360584,10040.861016467206
493,SaigonCore UE-17,5,5,L,orange,6087.37,3511.803753
494,BambooCraft UM-16,5,3,L,pink,9708.284634146345,7207.430512390245
495,HanoiStreet UE-36,5,5,XL,silver,5860.36417215682,5567.345963548979
496,SaigonFlex UC-47,5,4,L,orange,11641.827272727272,11059.735909090909
497,SaigonCore YY-31,2,8,S,green,1705.576611570248,1041.766194347107
498,UrbanVN MA-17,1,2,S,white,4242.385846538782,4030.266554211843
499,MekongFit UC-22,5,4,S,red,7693.690754716981,5870.286045849057
500,SaigonFlex UM-97,5,3,S,orange,11054.693628318582,9357.79815637168
501,NamStyle UC-01,5,4,M,yellow,2708.37,1355.268348
502,VietMode RP-05,4,1,M,blue,4678.334594594594,4099.624605243243
503,HanoiStreet UM-30,5,3,L,green,6985.37,6636.1015
504,BambooCraft UM-02,5,3,S,white,11978.285094339622,7438.515043584906
505,LotusWear UE-48,5,5,XL,silver,14014.35,13313.6325
506,MekongFit RP-51,4,1,M,purple,3028.62,2877.189
507,MekongFit RP-55,4,1,M,yellow,2555.2866666666664,2320.7113506666665
508,LotusWear RP-09,4,1,M,black,46.92027483880587,27.07182375234705
509,VietMotion UR-06,5,7,XL,blue,29.25040142053348,17.5720842733407
510,VietMode UE-15,5,5,M,purple,8188.74,4606.985124
511,SaigonFlex UC-46,5,4,M,black,8907.554838709679,8272.446178709677
512,MekongFit RP-23,4,1,M,silver,4317.599357798164,4101.719389908256
513,SaigonFlex UM-78,5,3,M,blue,18458.3,13679.446129999998
514,PhoenixWear UE-22,5,5,M,yellow,6603.962565789473,3515.949670026316
515,VietMotion UE-07,5,5,M,blue,999999999,18.38636752042886
516,VietMode RP-46,4,1,L,white,32.404005878884256,19.324109605400498
517,SaigonCore UC-03,5,4,M,silver,5696.857894736842,3744.544694210525
518,SaigonFlex UM-06,5,3,M,black,13211.57028169014,7279.575225211268
519,DragonWear MA-21,1,2,M,black,5165.071578947369,4456.423758315789
520,SaigonFlex UC-61,5,4,S,green,9577.146989690722,5842.05966371134
521,NamStyle YY-30,2,8,XL,yellow,53.0756828692648,32.3762756107979
522,VietMode RP-72,4,1,S,red,4469.5675862068965,3598.001906896552
523,MekongFit RP-08,4,1,L,orange,1800.4956652868125,1710.470882022472
524,HanoiStreet RS-03,4,6,XL,yellow,37.96643159775866,24.16319721561676
525,PhoenixWear UR-01,5,7,M,purple,6173.37,4869.554255999999
526,VietMotion RS-10,4,6,M,silver,3358.794231856739,3190.8545202639016
527,LotusWear UC-05,5,4,XL,black,12281.85,7574.216895
528,SaigonFlex UM-70,5,3,M,purple,14179.444183976262,13470.471974777449
529,VietMotion UM-05,5,3,L,red,9669.87,7081.245801000001
530,MekongFit UE-20,3,5,S,white,7559.37,5095.771317
531,MekongFit UC-28,5,4,L,green,6689.096277372263,5573.355018306569
532,VietMotion UR-19,5,7,S,green,42.50611410259488,26.61319664232815
533,SaigonCore UE-21,5,5,L,green,7948.03935483871,7430.62199283871
534,HanoiStreet UC-34,5,4,XL,black,15434.37,14662.6515
535,PhoenixWear UM-07,5,3,S,green,6892.438965517242,6547.817017241379
536,DragonWear MA-41,1,2,M,black,10143.0,8305.0884
537,UrbanVN UE-10,5,5,L,red,6047.043575129534,5297.814876170984
538,HanoiStreet RP-40,4,1,S,orange,32.45663063646928,18.534885335820807
539,DragonWear UR-40,5,7,M,yellow,24.725951184208856,15.543585995353366
540,MekongFit MA-05,1,2,XL,silver,2653.821219512195,1379.987034146341
541,SaigonCore UR-07,5,7,M,black,10076.85,8257.978575000001
542,BambooCraft UM-19,5,3,M,black,11652.151690140843,7134.61247987324
543,SaigonCore UR-01,5,7,XL,purple,6236.369999999999,4906.775916
544,UrbanVN UE-23,5,5,XL,blue,27.093590379955067,15.639253025192934
545,MekongFit UC-26,5,4,S,white,44.49543643977257,27.68624827776821
546,SaigonFlex UE-19,5,5,XL,black,7557.783882352941,7179.894688235294
547,SaigonFlex UC-63,5,4,L,pink,11489.45256880734,7924.275436706423
548,SaigonFlex UC-04,5,4,XL,yellow,10586.428125,10057.10671875
549,VietMode RP-28,4,1,S,green,4004.843365384615,2924.7371097403843
550,HanoiStreet UM-04,5,3,S,red,12599.37,11653.157313000002
551,LotusWear UE-49,5,5,S,pink,44.73576139954138,26.734316490441223
552,NamStyle YY-29,2,8,L,pink,1889.37,1718.382015
553,BambooCraft UC-19,5,4,S,red,18.330955787804072,11.306689593388796
554,HanoiStreet UM-23,5,3,XL,yellow,9597.8685,7830.90090915
555,LotusWear UE-73,5,5,S,orange,12596.85,11250.246735
556,LotusWear UR-09,5,7,M,silver,6401.85,3225.892215
557,HanoiStreet RP-32,4,1,S,white,3275.3700000000003,2282.277816
558,SaigonCore YY-19,2,8,S,white,29.97651796328568,18.82480659753188
559,UrbanVN MA-09,1,2,S,green,3559.9503011292345,3381.9527860727726
560,VietMode RP-89,4,1,M,silver,5669.37,5385.9015
561,VietMode RS-57,4,6,XL,yellow,21.887223637481146,13.792733185674388
562,MekongFit MA-07,1,2,M,yellow,3141.3003370786514,2842.562675022472
563,VietMode RP-96,4,1,S,white,4245.681176470588,3142.653206823529
564,NamStyle YY-31,2,8,S,red,3527.37,2218.362993
565,DragonWear UE-07,5,5,XL,yellow,37.8074197316877,21.77489391602548
566,MekongFit RP-20,4,1,L,white,2834.37,2536.477713
567,VietMotion RP-44,4,1,XL,silver,1574.37,850.1597999999999
568,DragonWear MA-29,1,2,M,yellow,6293.7,5979.014999999999
569,HanoiStreet RP-13,4,1,M,purple,1341.3127118644063,1274.2470762711862
570,VietMode RP-26,4,1,L,white,22.899930378810343,14.009827586880482
571,SaigonFlex UC-20,5,4,XL,purple,11836.938926174498,7837.237263020134
572,VietMotion UC-25,5,4,M,silver,10451.7,9744.11991
573,SaigonCore YY-29,2,8,L,white,3023.3700000000003,2052.86823
574,VietMode RP-08,4,1,S,green,5668.74,4769.677836
575,UrbanVN RP-09,4,1,L,white,1609.9115094339622,1337.8364643396226
576,VietMotion RS-14,4,6,M,black,33.18498384851216,18.641028152283216
577,VietMotion RP-34,4,1,M,silver,2193.0293107221005,1336.6513648851203
578,LotusWear UE-53,5,5,S,orange,11613.773076923078,9075.002282307692
579,LotusWear UE-58,5,5,M,silver,18896.85,11857.773375
580,BambooCraft UM-11,5,3,M,blue,9675.597272727273,9191.817409090909
581,UrbanVN UE-09,5,5,M,yellow,5425.358472622478,5021.169266412104
582,DragonWear MA-24,1,2,S,white,23.83396923282398,13.26920629437508
583,VietMotion MA-08,1,2,L,white,79.51305112548167,51.55608462187102
584,MekongFit MA-03,1,2,M,purple,2541.87,1871.578881
585,MekongFit UM-04,5,3,XL,silver,9359.509534883722,8891.534058139536
586,VietMode RS-11,4,6,M,blue,44.12457583127853,24.311630156991555
587,MekongFit UC-24,5,4,L,orange,35.82852967556213,20.57694152770872
588,DragonWear UM-22,5,3,XL,purple,22.423899496901825,12.829182552408856
589,BambooCraft UC-09,5,4,L,red,29.35780741888176,17.312837837634
590,VietMode RS-59,4,6,M,black,20.50869295740109,12.950880933751266
591,HanoiStreet UR-22,5,7,S,green,6929.369999999999,6582.901499999999
592,MekongFit RP-52,4,1,L,green,3028.62,2278.430826
593,MekongFit MA-02,1,2,S,white,3432.87,3261.2265
594,LotusWear UE-67,5,5,L,green,12596.85,11967.0075
595,SaigonFlex UM-69,5,3,S,white,7809.460209424084,4229.603649424084
596,VietMode RP-09,4,1,M,silver,3944.035454545454,3586.7058423636363
597,UrbanVN UR-12,5,7,M,yellow,31.164697443076804,19.79334418747074
598,SaigonFlex UM-21,5,3,S,green,10765.597500000002,9498.48667425
599,SaigonCore YY-07,2,8,S,orange,1103.37,1048.2015
600,PhoenixWear UR-18,5,7,L,orange,6299.37,5456.514294
601,SaigonFlex UC-85,5,4,S,red,30.15483325288156,17.16017393108335
602,VietMode RP-43,4,1,XL,black,4603.797692307692,4373.607807692308
603,VietMotion UC-27,5,4,XL,yellow,2324.005436893204,2207.805165048544
604,BambooCraft UC-07,5,4,S,pink,10940.58,10050.016788
605,VietMotion UC-24,5,4,S,green,8381.717836456559,7962.63194463373
606,VietMotion RP-36,4,1,XL,yellow,1546.0695505617975,1225.1055118651684
607,VietMotion RP-48,4,1,XL,black,1511.37,1150.605981
608,VietMode RP-14,4,1,L,orange,27.004227841229177,15.330704640302349
609,UrbanVN RS-07,4,6,S,pink,68.89499310332668,43.71237967432158
610,PhoenixWear UE-01,5,5,S,pink,7739.005135135135,4210.018793513513
611,VietMotion RP-22,4,1,M,purple,768.1824234158624,444.8544414001259
612,SaigonCore YY-35,2,8,S,red,3968.37,2471.103999
613,DragonWear MA-34,1,2,L,white,27.428556473975345,15.21116985645254
614,SaigonFlex UC-93,5,4,S,pink,11516.4,9278.76348
615,PhoenixWear UM-11,5,3,S,red,6667.367225806452,3474.365061367742
616,VietMode RP-92,4,1,S,red,34.87214848020078,19.34780740187828
617,DragonWear RP-04,4,1,M,yellow,786.87,401.854509
618,SaigonFlex UM-73,5,3,S,pink,17.409337603805483,10.048922339220054
619,DragonWear UC-03,5,4,XL,black,9513.0,9029.7396
620,SaigonFlex UC-92,5,4,XL,silver,11006.55,7708.987620000001
621,VietMode RS-53,4,6,XL,purple,3167.8994117647057,3009.50444117647
622,SaigonCore UE-01,5,5,L,green,8892.502867132867,5203.892677846154
623,NamStyle YY-22,2,8,XL,black,1386.882,1076.913873
624,VietMode RS-67,4,6,M,yellow,2770.74,1718.690022
625,UrbanVN UR-21,5,7,L,pink,26.160590454431023,16.16205503879573
626,SaigonFlex UM-26,5,3,M,black,21110.51634146341,17857.385773243903
627,PhoenixWear UM-15,5,3,S,white,10854.356301369864,6990.205458082193
628,SaigonFlex UM-49,5,3,S,white,13238.5575,12576.629625
629,VietMode RP-07,4,1,XL,purple,5668.74,3382.537158
630,SaigonCore UE-12,5,5,M,silver,7626.910344827586,6550.753295172413
631,DragonWear MA-27,1,2,XL,silver,5077.2825,4735.0736595
632,HanoiStreet UE-25,5,5,S,green,10079.37,9575.4015
633,LotusWear UR-47,5,7,XL,purple,9446.85,7969.362660000002
634,SaigonFlex UC-12,5,4,XL,silver,6544.421470588235,4298.376021882353
635,SaigonFlex UC-64,5,4,XL,yellow,10648.856285414482,10116.413471143758
636,HanoiStreet UE-21,5,5,S,orange,25.583614760726004,14.429448269570385
637,VietMode UE-09,5,5,XL,yellow,10719.602068965518,10183.62196551724
638,HanoiStreet RS-19,4,6,XL,purple,26.29131187726292,14.947992451948688
639,VietMode RP-38,4,1,L,green,56.72233329541727,33.4896615147602
640,VietMotion UE-24,5,5,L,red,4649.896261682243,4417.401448598131
641,VietMode UE-17,5,5,XL,silver,8819.221764705884,8378.260676470589
642,LotusWear UR-44,5,7,S,orange,7556.850000000001,5834.643885
643,MekongFit UC-09,5,4,XL,silver,8323.85076923077,7907.658230769231
644,MekongFit MA-04,1,2,L,green,1243.62,1007.580924
645,LotusWear UR-25,5,7,M,blue,8816.85,5025.6045
646,HanoiStreet UE-34,5,5,M,purple,3806.7319302949054,3616.395333780161
647,VietMotion RP-40,4,1,XL,blue,33.74929298567648,19.65960461747709
648,SaigonFlex UC-44,5,4,XL,yellow,15941.109130434785,14039.334811173912
649,VietMode RP-52,4,1,S,red,4556.323333333333,3423.1657203333334
650,VietMode RP-41,4,1,M,yellow,1802.115,1575.769356
651,HanoiStreet RP-45,4,1,M,silver,890.4549377123442,566.9526588414495
652,DragonWear MA-04,1,2,S,white,9610.756521739131,5604.032127826088
653,VietMotion MA-09,1,2,XL,purple,23.96706714819649,14.162940493047364
654,VietMode RP-50,4,1,L,pink,5479.74,5205.753
655,VietMode RS-52,4,6,L,white,26.786471161475475,16.63188205441279
656,DragonWear UE-04,5,5,S,green,9216.9,7344.947609999999
657,SaigonCore YY-54,2,8,XL,yellow,1885.747736131934,1552.1589616101946
658,SaigonFlex UC-26,5,4,M,black,8951.670000000002,7753.936554000001
659,VietMotion MA-13,1,2,XL,yellow,2387.299419873636,2267.9344488799543
660,VietMode RP-73,4,1,M,black,5051.437674418605,4798.865790697674
661,VietMotion MA-04,1,2,L,red,46.94272561574726,27.68491556165356
662,UrbanVN UE-24,5,5,S,white,6479.721271860095,5307.5396937806045
663,SaigonFlex UC-40,5,4,XL,purple,11157.957055214723,10600.059202453987
664,DragonWear RP-12,4,1,M,silver,3676.279090909091,3492.465136363636
665,UrbanVN UC-14,5,4,XL,yellow,6564.18724137931,6235.977879310344
666,VietMode MP-05,1,1,M,silver,69.37887580587473,41.75971276363685
667,UrbanVN RP-32,4,1,M,silver,82.12784702062984,50.64712843407366
668,PhoenixWear UC-09,5,4,XL,yellow,9154.692580645162,7143.40662067742
669,SaigonFlex UM-33,5,3,S,pink,14291.702003988035,13021.1696958335
670,MekongFit MA-11,1,2,M,blue,3460.8919000381534,3287.8473050362454
671,VietMode RP-62,4,1,L,red,5983.8530769230765,3805.7305569230766
672,VietMode RP-01,4,1,M,yellow,3195.99,3036.1905
673,UrbanVN UR-07,5,7,S,white,5358.403536585365,3888.593446500001
674,DragonWear UR-32,5,7,M,black,51.19184483471268,30.34536424775848
675,DragonWear RP-19,4,1,S,white,3779.37,3590.4015
676,SaigonFlex UC-62,5,4,M,silver,60.89870697563103,38.963323338682926
677,VietMode RP-59,4,1,XL,silver,16.2568100410919,9.291864520911869
678,VietMotion RP-06,4,1,M,yellow,41.60579529070704,24.931348582041373
679,SaigonCore YY-04,2,8,M,yellow,2719.3949999999995,2583.42525
680,VietMode RP-42,4,1,L,red,1802.115,1309.056336
681,HanoiStreet YY-15,2,8,L,white,1038.87,951.397146
682,HanoiStreet RS-09,4,6,M,purple,2267.37,1983.268539
683,SaigonFlex UC-50,5,4,M,purple,10129.728957654725,8328.663148983715
684,LotusWear UE-24,5,5,XL,blue,88.70327802926064,52.23998262488708
685,DragonWear MA-38,1,2,L,pink,5355.0,4705.974
686,HanoiStreet RP-18,4,1,L,red,3782.677086614173,2712.936006519685
687,LotusWear UR-08,5,7,S,green,6434.257407407407,5945.253844444444
688,VietMode RS-20,4,6,L,orange,32.38777123197503,18.06777241654719
689,VietMotion RP-07,4,1,L,red,1290.87,907.997958
690,HanoiStreet MA-08,1,2,M,black,32.86451541320264,19.68138564352252
691,MekongFit MA-01,1,2,XL,blue,4535.037107001321,2953.2161640792606
692,SaigonFlex UC-89,5,4,S,white,45.01401526716507,26.88267126437134
693,LotusWear RP-04,4,1,S,green,27.854003961988106,17.563816142326093
694,SaigonCore UE-22,5,5,XL,silver,9128.7,8672.265
695,MekongFit RP-33,4,1,XL,silver,3432.87,2542.726809
696,SaigonCore UR-11,5,7,M,purple,2235.9309677419355,2124.134419354839
697,LotusWear UE-70,5,5,M,yellow,6296.85,5735.170980000001
698,MekongFit UR-17,5,7,S,red,33.25127873001165,20.9799477652166
699,MekongFit UE-24,5,5,S,pink,5589.408461538462,5309.938038461539
700,VietMode RP-33,4,1,M,black,4865.717011173184,4089.6351478910615
701,VietMode RS-92,4,6,L,white,37.50596780635181,23.590122972054488
702,LotusWear UE-09,5,5,S,pink,36.70893391230743,20.80032217120737
703,VietMotion UC-29,5,4,M,black,7536.502486388385,7159.677362068965
704,DragonWear MA-06,1,2,L,green,26.430276201873458,16.408370301165643
705,SaigonFlex UM-25,5,3,S,red,14672.77455621302,13939.135828402366
706,MekongStyle UC-10,5,4,L,pink,32.93714703716061,18.18035175845804
707,VietMode RP-09,4,1,M,silver,2317.901162207358,1762.0684635100336
708,MekongFit RS-08,4,6,S,red,2225.38025390625,2045.792067416016
709,VietMode MP-04,1,1,S,green,5794.74,4156.567002
710,HanoiStreet UM-29,5,3,M,purple,46.644709743829566,29.34289561026984
711,UrbanVN MA-04,1,2,XL,black,28.20535380725444,16.135633097849695
712,VietMode RP-84,4,1,S,orange,3652.74,2041.516386
713,SaigonCore UR-03,5,7,M,silver,6307.371940298507,3885.971852417911
714,VietMode RP-45,4,1,M,blue,4981.022208588956,3912.592944846626
715,UrbanVN UC-31,5,4,S,green,37.99472429809594,20.946498813866302
716,VietMotion RP-51,4,1,L,white,715.600871757925,486.6801528825648
717,VietMotion RS-11,4,6,L,pink,26.056050101685983,15.585484607536555
718,VietMode RP-52,4,1,S,red,5669.054999999999,3895.2076905
719,HanoiStreet UE-33,5,5,S,white,3853.8245454545454,3304.6545477272725
720,SaigonFlex UC-49,5,4,S,white,7436.313925233644,4666.286988084112
721,VietMotion RP-55,4,1,L,pink,40.93238959023979,23.207673945338502
722,MekongStyle UC-01,5,4,M,yellow,14486.85,13762.5075
723,LotusWear UE-01,5,5,S,red,34.03621789696054,21.34381341794018
724,DragonWear UE-03,5,5,XL,purple,7553.7,7176.014999999999
725,DragonWear MA-22,1,2,L,orange,6615.0,3489.4125000000004
726,BambooCraft UM-08,5,3,L,red,10134.107704918031,9627.402319672132
727,SaigonFlex UM-02,5,3,M,silver,17955.91601226994,17058.120211656442
728,HanoiStreet YY-03,2,8,L,orange,3419.9325,2547.50771925
729,HanoiStreet RP-68,4,1,S,red,3997.024412721359,2058.4675725515
730,HanoiStreet RP-44,4,1,S,green,23.03407255575496,14.123480298959194
731,HanoiStreet RP-34,4,1,L,green,2645.37,2343.79782
732,VietMode RP-35,4,1,XL,blue,1348.7798230088497,1048.8111903716815
733,SaigonCore UR-10,5,7,S,white,6828.570000000001,5400.033156
734,SaigonFlex UC-66,5,4,M,black,15754.49563106796,14966.770849514562
735,SaigonFlex UC-31,5,4,L,green,11783.942843326886,9612.16217730174
736,MekongFit UE-13,5,5,M,silver,3193.262400806994,3033.599280766644
737,PhoenixWear UR-19,5,7,XL,blue,5280.81502617801,4593.780991272251
738,UrbanVN RP-14,4,1,XL,yellow,3527.37,1932.99876
739,DragonWear UR-31,5,7,S,red,8757.0,8319.15
740,HanoiStreet RP-05,4,1,M,silver,2046.87,1742.909805
741,SaigonFlex UM-85,5,3,S,red,45.27382942735669,25.31523330168555
742,PhoenixWear RP-01,4,1,S,pink,34.07713034376433,22.047603610788848
743,VietMotion YY-16,2,8,XL,silver,936.0128571428572,826.4057515714287
744,MekongStyle UC-11,5,4,XL,yellow,21.6913947894699,12.156093169488374
745,VietMode MA-26,1,2,L,red,41.08175137687927,24.342964395115114
746,SaigonCore UR-06,5,7,S,red,8561.7,6144.73209
747,VietMode RP-20,4,1,S,pink,4448.666249999999,3015.750850875
748,HanoiStreet UE-26,5,5,M,silver,38.26586487306465,24.36949350141491
749,VietMode RP-03,4,1,XL,black,4566.24,4337.928
750,VietMode MA-37,1,2,M,black,6171.255906040268,4382.208818879195
751,SaigonFlex UC-02,5,4,M,silver,9523.076012658228,5393.87025356962
752,HanoiStreet UC-41,5,4,L,pink,9462.733636363637,7198.301477181818
753,VietMotion MA-02,1,2,S,pink,24.36288761072888,14.955221775848312
754,UrbanVN UE-18,5,5,L,pink,3259.523492647059,1700.4934061139704
755,VietMode RP-27,4,1,XL,purple,4912.74,3845.692872
756,UrbanVN RP-21,4,1,L,green,3369.87,2625.465717
757,DragonWear UR-11,5,7,S,red,52.15532346340829,33.81794706998278
758,SaigonFlex UE-03,5,5,XL,purple,6514.160126582279,3614.7074542405057
759,NamStyle YY-08,2,8,M,silver,2834.37,2279.683791
760,VietMode RP-90,4,1,L,pink,4178.16,3876.496848
761,SaigonFlex UC-51,5,4,L,green,9634.396153846154,5513.764918846154
762,DragonWear UC-04,5,4,S,orange,37.55095959605123,21.336185365589483
763,UrbanVN RP-28,4,1,M,blue,52.32643105341463,33.32104375919796
764,HanoiStreet UE-44,5,5,XL,purple,9448.74,7307.655516
765,MekongFit RP-34,4,1,S,pink,3432.87,2650.17564
766,BambooCraft UC-13,5,4,L,white,8725.29,4900.122864000001
767,VietMode RP-98,4,1,L,green,27.91732801988607,15.370607052345465
768,BambooCraft UC-12,5,4,M,blue,8686.73842105263,7189.144717263159
769,SaigonCore UE-05,5,5,L,red,7559.37,4246.098129
770,VietMotion UC-05,5,4,M,silver,37.69900071080301,21.51816079899328
771,VietMotion YY-06,2,8,M,silver,22.51159738539337,12.926260556590194
772,MekongFit RP-53,4,1,XL,silver,1920.87,1824.8265
773,VietMode RS-70,4,6,S,orange,5039.37,4028.472378
774,HanoiStreet UM-02,5,3,L,pink,21.57732512939597,12.363826367646892
